order_id,customer_id,product_id,store_id,order_date,quantity,unit_price,discount,payment_method,order_status
97986,8260,657,97,2025-07-29,7,47833.51,13.16,UPI,Returned
23916,6078,952,1978,2025-06-05,9,23908.46,8.53,Cash,Completed
18822,9408,113,10,2024-09-25,1,16135.69,23.49,Cash,Pending
76630,6905,116,25,2026-05-31,9,25412.01,14.65,UPI,Completed
86689,6993,677,90,2026-02-08,10,24360.67,1.61,Cash,Completed
41578,1156,215,65,2026-04-17,5,26125.93,15.5,Cash,Cancelled
12918,2305,430,42,2024-11-07,10,8222.34,19.88,Debit Card,Completed
83998,4675,360,30,2025-06-11,4,39332.77,20.29,Debit Card,Cancelled
90809,2881,970,32,2026-01-04,6,43450.22,26.99,Credit Card,Completed
81784,5245,375,84,2024-12-02,8,5355.3,28.06,Cash,Completed
77952,2624,304,72,2026-03-24,-5,39810.51,23.03,UPI,Pending
91451,6807,751,3,2026-05-27,7,25691.73,14.78,Cash,Pending
89204,1487,592,52,2024-09-12,7,18268.54,25.82,Cash,Pending
77338,4485,957,1239,2025-10-02,4,10061.5,16.24,UPI,Pending
21456,1664,666,43,2025-06-24,9,37072.75,28.67,Debit Card,Completed
86954,3221,54,44,2026-07-19,4,23055.36,13.0,Net Banking,Returned
63332,709,530,60,2026-07-10,5,8171.9,16.82,Net Banking,Completed
87106,6341,520,58,2026-04-11,1,48800.39,13.91,Net Banking,Completed
25754,5783,880,70,2024-04-05,8,7877.49,6.44,UPI,Completed
2799,6556,129,80,2025-10-27,3,19606.68,14.12,Cash,Completed
80985,2102,706,80,2026-07-06,4,13010.94,0.89,Cash,Returned
64702,5950,135,15,2024-02-15,8,34484.09,5.65,Cash,Cancelled
93200,7583,79,85,2025-03-28,5,27842.55,20.28,UPI,Pending
63120,4459,89,52,2025-04-16,8,13253.08,21.56,Cash,Pending
6352,5376,412,1876,2024-01-05,-5,17783.86,23.62,UPI,Returned
57937,4553,786,47,2024-08-03,4,9587.83,17.8,Debit Card,Cancelled
59718,9285,897,73,2025-03-01,5,41925.81,13.84,Debit Card,Completed
32840,7503,823,75,2024-11-17,9,4260.29,19.21,Debit Card,Returned
64708,1333,739,10,2024-01-27,3,11390.98,26.56,Debit Card,Completed
78199,647,402,76,2026-03-31,8,13687.83,3.62,Net Banking,Cancelled
2118,8820,669,47,2024-12-28,5,28912.5,26.44,Cash,Completed
46249,8687,888,71,2025-05-02,9,37974.68,3.08,UPI,Completed
33229,2726,897,74,2026-06-03,9,28837.97,26.86,Net Banking,Pending
88544,7627,647,91,2024-09-25,9,42892.9,26.2,UPI,Cancelled
69516,4217,357,17,2026-06-23,5,49967.18,14.04,Cash,Completed
62358,8227,220,26,2024-12-03,3,43683.39,15.19,Credit Card,Returned
71100,1412,177,89,2026-06-30,10,44630.99,20.62,Credit Card,Pending
28182,3699,727,79,2024-04-25,3,44584.22,3.12,Debit Card,Completed
3161,6015,577,80,2026-02-22,3,10035.51,26.66,Cash,Completed
90423,4942,835,38,2024-08-25,2,1365.34,5.29,Debit Card,Completed
40727,2953,555,33,2026-05-30,1,38775.9,16.48,Net Banking,Completed
47567,6145,302,48,2026-03-23,8,24899.61,5.58,UPI,Completed
49176,2930,634,72,2024-08-19,7,15375.88,8.61,UPI,Completed
18797,1536,110,84,2026-07-28,1,1168.83,13.39,Cash,Completed
66530,1084,548,88,2025-11-21,8,47118.65,7.63,Cash,Pending
39429,8469,403,1,2025-08-29,10,34452.26,10.3,Debit Card,Pending
43236,2089,941,100,,6,10276.85,1.29,Debit Card,Cancelled
20287,4572,676,96,2025-06-20,2,13407.71,7.84,UPI,Completed
45054,778,681,41,2026-05-13,6,22950.56,0.88,Credit Card,Completed
90773,5430,473,66,2024-08-23,3,37079.41,26.64,UPI,Returned
94525,1392,952,65,2025-05-02,2,49297.14,24.14,Debit Card,Returned
75300,5936,778,23,2024-11-20,1,6295.96,0.02,Net Banking,Completed
53915,3710,913,79,2025-02-10,9,43494.65,9.58,Credit Card,Completed
93567,3770,925,33,2024-04-12,1,20053.24,8.94,UPI,Completed
97597,1122,423,93,2026-02-16,9,46851.14,10.52,Cash,Pending
63567,4759,11,88,2024-06-18,10,40753.46,8.76,Net Banking,Completed
7959,1679,58,86,2024-02-29,5,12076.56,15.89,Credit Card,Completed
1874,6106,568,12,2026-02-24,4,11352.06,2.93,Debit Card,Returned
32959,553,282,50,2025-02-24,9,14551.54,7.13,Credit Card,Pending
1527,5651,213,52,2024-07-30,10,494.44,27.28,UPI,Returned
45598,8814,818,43,2026-01-01,4,30413.59,22.04,UPI,Cancelled
68546,9872,284,36,2024-07-08,5,21627.99,4.03,Net Banking,Returned
98126,3762,416,15,2024-03-09,7,30444.92,23.93,Credit Card,Completed
53346,3644,394,42,2025-02-07,3,41687.62,26.66,Cash,Completed
28150,2563,143,62,2026-05-25,8,7505.05,29.74,Debit Card,Cancelled
48057,3267,658,39,2024-01-07,2,30748.42,15.43,Cash,Pending
76725,5648,766,25,2026-05-30,6,41479.98,14.43,UPI,Completed
66634,4720,378,74,2024-09-05,10,862.63,10.06,Cash,Pending
12697,6333,643,43,2025-07-13,5,39085.76,13.49,UPI,Returned
94546,1856,951,92,2025-04-27,9,25944.49,5.85,Debit Card,Returned
75816,9965,548,38,2024-03-02,9,2222.96,13.85,UPI,Returned
17143,2382,195,63,2025-07-14,1,10593.67,27.1,Cash,Cancelled
32294,7210,746,57,2025-08-25,4,10259.84,25.93,Cash,Completed
7937,9522,261,68,2025-05-18,7,10188.56,27.5,Debit Card,Completed
70051,6413,79,77,2024-04-29,2,5371.83,24.07,Cash,Returned
6748,8442,281,94,2025-04-01,10,44013.42,25.21,UPI,Completed
39802,1299,622,64,2025-02-19,6,18888.76,4.99,Net Banking,Cancelled
52758,2475,899,28,2025-11-19,8,4455.76,8.98,UPI,Completed
97530,9527,849,18,2025-07-08,5,1400.26,29.99,Debit Card,Completed
57991,4093,468,82,2025-09-05,7,11150.2,12.93,Debit Card,Completed
42343,954,206,82,2025-12-13,4,49278.92,13.12,Net Banking,Pending
51537,4651,752,62,2024-01-10,-10,44089.27,8.11,UPI,Completed
4618,1303,71,54,2025-05-31,2,361.24,2.51,Credit Card,Completed
41656,4049,223,16,2026-07-24,8,47653.52,10.25,UPI,Completed
72212,923,197,1,2025-03-11,7,48363.03,23.89,UPI,Pending
72328,6723,983,1939,2026-05-08,3,31633.33,22.42,Credit Card,Pending
38056,5169,306,38,2025-04-11,1,22007.22,11.2,Credit Card,Completed
15595,2366,479,45,2025-09-09,5,34384.52,22.5,Debit Card,Pending
25586,9185,256,2,2026-01-27,5,13198.68,11.53,Credit Card,Returned
10358,9603,307,12,2024-08-31,5,9060.63,5.36,Cash,Completed
13540,7792,113,41,2024-08-01,5,2623.63,4.53,Net Banking,Completed
55233,5174,548,82,2026-04-04,9,46515.85,18.48,Cash,Completed
38748,2114,816,48,2024-05-29,3,43713.55,17.14,Credit Card,Completed
11649,2108,993,2,2025-06-18,6,14506.0,27.18,Cash,Pending
38907,2695,289,1463,2024-12-10,4,37471.68,17.29,UPI,Pending
27534,6031,108,19,,5,26069.64,17.64,Credit Card,Cancelled
95179,4525,175,43,2024-11-07,8,10054.27,16.03,Credit Card,Completed
54217,4025,227,6,2025-04-30,9,49730.62,14.16,Credit Card,Cancelled
69436,67,429,60,2025-12-24,6,23322.74,5.94,UPI,Completed
87799,4259,890,52,2024-04-12,10,44042.58,14.41,Debit Card,Completed
5589,9844,539,35,2025-11-27,9,21562.67,27.68,Debit Card,Pending
36401,5807,976,65,2026-02-28,8,6083.17,17.1,Net Banking,Completed
21138,4015,805,37,2024-07-24,3,39188.63,19.05,UPI,Pending
92277,4128,532,69,2024-03-28,10,26642.13,20.2,Debit Card,Completed
51100,7483,837,23,2026-04-10,6,36529.74,26.08,Credit Card,Pending
48280,5135,473,19,2025-01-10,4,15561.79,24.94,UPI,Pending
53923,6904,193,63,2025-01-13,5,9281.14,17.36,UPI,Pending
60590,3043,97,31,2026-07-04,6,34565.93,3.91,Debit Card,Completed
50379,5772,523,21,2026-04-26,7,23295.72,18.21,Net Banking,Cancelled
2214,2198,157,72,2026-02-21,10,21738.82,1.87,Net Banking,Completed
5755,3729,913,6,2024-10-28,4,34491.05,1.85,Net Banking,Returned
68251,8027,563,1329,2026-02-05,6,16931.6,13.57,Net Banking,Pending
86272,8134,705,7,2025-04-29,6,44845.62,2.84,Cash,Completed
43631,3663,422,58,2026-04-05,3,22301.77,25.32,Debit Card,Completed
32027,2904,513,56,2025-02-23,4,38656.89,4.11,Cash,Completed
49114,9719,443,5,2025-07-30,5,35713.98,25.69,Debit Card,Pending
16191,6656,871,12,2025-06-08,8,39259.67,14.72,UPI,Completed
78242,5860,882,36,2026-06-26,7,30728.25,27.95,Debit Card,Pending
70293,3708,488,38,2024-06-20,-10,37598.62,18.65,Credit Card,Pending
22030,7086,664,25,2024-07-11,8,25378.89,21.2,Debit Card,Returned
94627,1644,278,26,2026-01-08,8,18450.78,24.23,Debit Card,Pending
53143,4498,9,99,2025-09-17,1,40355.54,1.62,Credit Card,Completed
55303,2710,975,28,2025-10-02,1,38327.06,6.63,Credit Card,Completed
23426,3820,50,9,2026-02-11,5,10195.13,20.52,Net Banking,Returned
53815,5729,57,71,2025-08-30,9,23395.23,9.49,Credit Card,Pending
22939,6776,517,99,2025-08-12,4,10180.14,9.19,Cash,Completed
57439,6005,450,50,2025-02-06,5,164.59,29.23,Cash,Completed
93025,9529,482,91,2024-12-25,4,37940.14,23.32,Debit Card,Completed
10588,5095,690,6,2027-07-15,1,28578.34,11.67,Cash,Completed
71386,7368,459,31,2026-05-01,1,46239.35,14.07,Net Banking,Completed
62146,5501,797,53,2024-05-08,6,34035.95,18.12,Debit Card,Completed
53602,7869,698,75,2024-07-29,-10,39863.56,6.38,Debit Card,Returned
56843,8079,944,23,2024-09-22,4,17391.26,26.87,UPI,Completed
56349,9114,966,44,2024-08-25,4,7407.1,27.1,Debit Card,Returned
56523,8618,683,94,2026-07-23,8,20707.99,25.42,Credit Card,Cancelled
52477,1434,334,24,2025-11-03,6,24459.79,24.41,Debit Card,Cancelled
27687,2153,493,4,2025-11-10,10,14665.68,10.18,Cash,Cancelled
33099,1295,912,54,2026-07-01,9,20957.61,18.55,Debit Card,Completed
30343,6812,632,64,2025-05-05,2,32039.55,22.54,Credit Card,Cancelled
67227,1593,151,11,2025-03-04,8,26688.28,5.33,UPI,Pending
32919,5515,813,67,2024-08-08,7,403.56,28.76,Cash,Completed
6204,2152,637,98,2024-12-19,2,34507.59,21.82,Cash,Pending
8388,1975,629,28,2025-04-27,1,21145.13,19.17,Cash,Completed
99797,7892,586,6,2024-01-03,10,36976.58,13.42,Debit Card,Pending
55739,8349,691,77,2024-02-13,10,31629.68,22.57,Credit Card,Pending
36780,9814,329,60,2025-05-24,2,12644.51,22.93,Debit Card,Completed
34898,5343,501,56,2025-01-04,6,33971.15,5.13,Cash,Cancelled
57795,2463,416,13,2024-12-30,1,37149.63,12.32,Credit Card,Completed
64396,3398,675,51,2024-08-23,10,14583.55,25.79,Net Banking,Completed
44947,8799,33,1195,2025-02-05,3,19525.58,6.01,UPI,Completed
31000,6529,341,36,2026-01-19,7,5419.25,3.26,UPI,Completed
38275,4857,976,74,2025-07-23,9,25320.74,5.38,Credit Card,Completed
36025,7705,476,4,2026-11-06,8,49036.24,4.82,Cash,Completed
82691,375,340,42,2025-09-24,6,34855.55,15.97,UPI,Completed
26095,6752,806,72,2025-07-12,6,8707.03,29.55,Credit Card,Cancelled
30906,4716,264,33,2025-11-03,1,9689.79,4.98,Debit Card,Completed
94267,7833,792,80,2024-12-16,6,15781.67,24.71,Debit Card,Completed
31085,6586,870,53,2024-10-04,5,37686.68,14.52,Credit Card,Cancelled
61613,9421,245,47,2026-04-02,6,37809.48,13.47,Cash,Completed
98485,3820,806,99,2024-01-31,1,35820.59,10.45,Net Banking,Completed
78694,6797,180,59,2026-03-29,6,2445.68,0.68,Debit Card,Pending
8956,4778,612,34,2025-08-27,8,22439.68,5.63,Net Banking,Cancelled
79949,8969,671,76,2025-09-08,3,20716.71,15.89,Credit Card,Pending
51082,5582,231,81,2024-08-19,10,11417.06,5.7,Credit Card,Completed
60498,1843,36,2,2025-11-06,4,43723.41,22.7,Cash,Completed
96455,2110,481,1,2025-10-24,2,16781.25,13.65,Credit Card,Returned
35300,9625,719,78,2024-08-13,10,43680.39,3.66,Cash,Returned
1969,6412,510,42,2025-10-31,4,6247.37,6.57,Credit Card,Pending
66584,103169,329,24,2026-03-05,1,33702.58,0.3,Cash,Completed
63421,8560,72,26,2025-09-12,7,958.79,6.45,Debit Card,Completed
16256,6309,208,38,2024-09-24,1,47166.51,14.59,Debit Card,Completed
97439,4348,966,24,2025-04-25,4,34742.9,20.28,Credit Card,Returned
44526,9117,373,22,2025-07-24,5,34690.5,5.27,Net Banking,Completed
76139,8752,569,34,2024-02-17,7,4865.41,21.41,Net Banking,Pending
52407,40,289,30,2025-08-05,9,37312.29,10.22,Debit Card,Completed
40677,4809,355,41,2024-12-01,9,29355.23,27.04,Debit Card,Completed
52437,7019,396,26,2024-04-26,9,17691.13,3.0,Cash,Returned
49272,1798,1000,59,2025-09-11,1,33943.64,8.77,Net Banking,Completed
94981,5976,907,65,2025-09-01,1,16382.54,8.41,Net Banking,Completed
67102,7320,733,88,2025-04-26,8,43618.57,18.37,Cash,Completed
98955,2119,853,98,2025-05-12,5,36959.98,17.33,Debit Card,Pending
57123,8141,887,29,2024-04-10,1,7237.19,22.91,Net Banking,Cancelled
88973,5235,69,30,2024-11-11,8,33096.26,18.4,UPI,Returned
74810,2615,997,30,2025-02-20,9,13771.41,2.54,UPI,Pending
59948,7404,218,32,2024-06-22,7,1305.71,11.42,Credit Card,Returned
24880,3080,945,11,2026-01-15,6,6756.06,29.57,Net Banking,Returned
78623,4650,366,87,2026-05-26,9,31984.82,23.57,Credit Card,Returned
35433,5862,322,38,2024-02-13,7,30247.48,10.88,Net Banking,Cancelled
20836,1800,827,54,2024-10-05,7,19999.35,27.65,Credit Card,Cancelled
40781,448,58,14,2025-02-20,6,10270.27,26.08,UPI,Cancelled
90476,2766,648,96,2024-05-21,1,35696.42,17.06,Net Banking,Completed
96662,532,718,91,2024-07-27,2,32048.31,16.83,UPI,Cancelled
22015,6470,185,54,2026-07-08,8,12004.69,4.24,Cash,Cancelled
62141,2187,287,46,2026-07-02,10,10927.74,20.43,Cash,Completed
57618,7379,542,91,2024-02-02,1,37617.43,11.11,Credit Card,Completed
37427,9889,793,40,2025-01-12,3,14799.79,16.69,Debit Card,Pending
25192,5238,468,69,2024-01-05,4,2060.45,8.34,Cash,Completed
7659,6027,11474,73,2024-03-10,1,126.2,19.89,Debit Card,Completed
72700,872,637,18,2024-04-06,8,46301.94,21.58,Cash,Completed
73582,7588,256,21,2026-06-15,4,8622.41,6.47,Credit Card,Pending
49822,9430,579,2,2025-10-01,4,22995.95,14.41,Credit Card,Completed
94065,5456,990,60,2024-12-06,9,20739.2,11.38,Debit Card,Pending
75687,1644,187,28,2025-09-25,9,28305.74,13.51,Debit Card,Cancelled
76917,2126,915,22,2026-05-18,7,14025.07,28.67,Net Banking,Returned
94129,4710,601,7,2024-09-10,4,10008.54,5.16,Credit Card,Completed
5441,9028,772,61,2025-04-08,7,23665.8,1.17,Debit Card,Completed
43971,753,352,50,2025-11-12,9,14920.51,16.82,Net Banking,Completed
68328,4322,927,90,2025-05-31,6,12669.34,15.92,UPI,Returned
30763,2221,972,47,2024-07-16,5,30726.86,2.37,Credit Card,Cancelled
62701,3514,624,13,2026-01-08,9,23393.87,14.78,Net Banking,Completed
4147,3725,308,87,2024-08-30,3,6899.54,14.82,Credit Card,Cancelled
36927,8302,626,83,2024-12-19,10,48159.02,15.91,Credit Card,Completed
54263,6534,138,53,2025-01-10,7,-100.0,9.98,Cash,Completed
56268,5764,38,88,2026-04-28,4,42277.05,7.21,Net Banking,Pending
38533,3592,788,59,2024-06-07,1,41186.73,7.61,Cash,Returned
96074,7598,598,22,2026-06-18,6,45087.07,12.18,Net Banking,Pending
76892,1288,628,71,2026-04-14,6,43248.21,23.29,UPI,Completed
54100,7682,216,94,2024-09-20,8,18110.85,19.53,Debit Card,Pending
26806,2155,961,36,2024-10-20,1,27862.21,23.13,Debit Card,Completed
7844,1027,937,92,2024-09-10,2,15145.72,27.22,UPI,Completed
66581,4375,771,32,2025-03-10,7,42245.13,7.13,Cash,Cancelled
74106,8714,685,63,2024-10-08,1,25417.38,7.41,Net Banking,Pending
6120,9471,656,94,2025-06-05,3,32610.69,9.88,Net Banking,Cancelled
44339,9756,540,99,2024-02-24,8,39295.56,22.93,UPI,Completed
99399,855,276,1,2024-05-06,4,21297.51,27.62,UPI,Completed
55918,9008,392,92,2026-03-23,5,21395.21,1.75,Net Banking,Completed
10185,4340,280,59,2024-06-23,4,1193.18,17.37,Debit Card,Cancelled
85005,6490,696,63,2026-07-07,2,18215.39,20.67,Credit Card,Completed
8002,5260,576,74,2024-07-11,2,43857.79,27.48,UPI,Returned
36380,8363,340,97,2025-08-20,8,2312.69,27.53,UPI,Completed
79284,1200,950,48,2024-02-13,6,23687.29,18.57,Debit Card,Completed
92167,2350,990,56,2025-09-04,1,2761.25,20.32,UPI,Completed
60077,262,686,37,2024-05-08,4,37815.12,17.6,Debit Card,Completed
82296,2844,35,83,2024-05-04,2,23735.75,13.93,Debit Card,Pending
80201,1332,440,14,2024-07-19,2,33251.37,10.11,Debit Card,Completed
10610,4859,340,92,2024-01-06,4,2294.64,15.36,Debit Card,Returned
87269,4406,627,26,2026-02-07,8,49114.11,7.71,Net Banking,Completed
24832,3535,60,41,2024-04-08,1,20597.62,14.7,Cash,Cancelled
42396,2223,70,93,2025-05-25,1,26150.33,16.89,Debit Card,Returned
13474,7100,130,32,2024-09-16,2,7674.56,17.1,Credit Card,Completed
99549,7968,188,91,2025-05-05,5,35689.35,7.68,Credit Card,Returned
89224,5928,68,81,2024-02-24,7,37565.62,25.03,Net Banking,Completed
19861,3434,979,87,2025-08-10,5,27105.42,20.58,Net Banking,Completed
19608,9702,833,25,2024-03-16,3,7167.0,18.3,Cash,Cancelled
58685,6143,510,16,2026-02-06,4,15371.46,25.24,Credit Card,Returned
29290,4213,962,25,2024-05-14,5,13130.0,6.63,UPI,Returned
45465,8438,266,66,2026-02-18,7,38838.13,13.42,Cash,Completed
21027,358,443,54,2024-07-17,5,47208.71,23.99,Net Banking,Cancelled
39901,5896,113,88,2025-07-11,-5,13228.6,16.14,Debit Card,Pending
43794,1461,550,46,,5,28396.02,1.77,Cash,Pending
10629,496,33,13,2025-09-24,4,47747.91,29.25,Net Banking,Completed
70791,6949,902,79,2026-05-11,6,47584.56,7.95,Net Banking,Completed
49281,2415,278,42,2024-09-06,6,41096.74,1.13,Cash,Completed
20247,8148,496,32,2024-03-11,7,27696.85,9.84,UPI,Completed
5010,419,991,39,2024-06-30,-1,10854.82,25.0,Cash,Completed
70716,5880,336,15,2025-01-12,6,6350.44,25.61,Debit Card,Pending
98614,9011,780,71,2026-06-11,8,47792.67,11.92,Debit Card,Completed
31176,4655,503,73,2026-06-10,1,0.0,11.99,Credit Card,Pending
14915,7873,686,45,2026-06-08,3,8902.71,21.57,UPI,Completed
78311,3484,804,45,2026-06-30,6,3896.06,5.64,Cash,Pending
58346,4075,583,60,2024-01-29,7,34181.67,0.9,UPI,Pending
38647,2118,609,45,2024-06-02,6,19668.48,25.5,Cash,Pending
24108,5870,554,34,2025-03-14,2,30864.63,22.85,Net Banking,Completed
57137,3225,720,31,2025-01-30,8,27033.48,9.54,Credit Card,Completed
28301,9236,339,41,2025-08-20,4,28800.38,3.89,Credit Card,Returned
5307,1907,118,34,2025-06-29,9,31479.44,5.25,Debit Card,Returned
96306,7781,728,23,2024-10-14,4,34312.47,18.93,Cash,Cancelled
75579,8162,1000,76,2024-05-14,4,16731.52,6.56,Credit Card,Pending
52303,3495,787,11,2025-12-26,5,47648.95,11.5,Net Banking,Pending
20881,4742,416,90,2025-11-18,5,13825.96,22.03,Credit Card,Completed
97235,6016,948,95,2024-04-25,7,24357.79,26.46,Net Banking,Cancelled
61686,7009,360,26,2025-10-19,8,9855.64,15.81,Net Banking,Pending
44106,7498,416,56,2026-07-10,6,3874.24,12.24,Debit Card,Cancelled
34889,4762,982,60,2026-02-03,3,37537.27,27.76,UPI,Completed
72948,9769,788,11,2024-11-01,8,18097.12,2.86,Credit Card,Completed
89211,7273,218,29,2025-05-25,8,10799.17,10.54,UPI,Completed
48916,6469,951,13,2024-12-23,2,49458.11,14.55,Credit Card,Returned
47852,6188,299,1,2024-06-18,10,17572.93,2.42,Cash,Completed
32000,4810,471,70,2025-07-07,2,26641.74,7.42,Net Banking,Completed
54425,7318,773,33,2024-01-03,10,13534.39,27.54,Cash,Completed
17667,8676,514,79,2025-12-13,5,14369.71,3.08,Credit Card,Pending
15122,8490,130,45,2025-05-20,3,30940.82,14.67,UPI,Cancelled
47239,8123,366,50,2025-04-13,5,5405.31,11.71,Credit Card,Completed
94924,5659,62,21,2026-07-21,-10,4306.43,0.15,Credit Card,Completed
74261,5006,738,77,2026-01-07,6,966.61,15.09,UPI,Completed
14899,801,354,85,2024-03-02,8,27343.22,14.14,Credit Card,Completed
93026,1067,571,19,2024-02-01,10,5685.11,8.98,Cash,Cancelled
5088,3002,111,91,2025-03-31,5,30090.85,28.86,UPI,Completed
4460,1652,210,69,2024-03-03,6,47453.86,15.48,Cash,Completed
68912,794,758,67,2024-01-23,6,46512.47,26.32,UPI,Pending
31627,3408,528,95,2026-12-22,4,36786.16,23.19,Credit Card,Completed
65497,5871,356,10,2024-07-28,2,11633.29,24.4,Net Banking,Pending
69820,4340,686,30,2024-02-25,2,47694.53,18.3,Cash,Completed
58461,3497,901,90,2025-06-11,-5,35566.48,1.29,Cash,Returned
95730,2614,297,63,2024-08-13,1,40581.3,20.08,UPI,Returned
19984,2161,675,17,2026-06-13,2,14843.81,27.95,UPI,Completed
57144,4930,804,79,2025-12-31,3,13002.83,19.06,Credit Card,Completed
81869,4275,862,96,2024-09-26,10,34105.64,15.17,Credit Card,Returned
16158,241,440,89,2025-04-05,10,29480.59,7.72,Debit Card,Completed
6194,782,334,94,2025-10-20,8,43483.46,1.4,Cash,Pending
69933,6113,940,72,2024-06-21,4,46663.36,23.02,Debit Card,Pending
71724,5939,495,36,2024-12-17,2,11893.69,23.89,UPI,Completed
34762,9945,861,25,2024-03-29,-5,30740.31,17.61,UPI,Completed
7139,5174,255,62,2024-04-15,5,3279.19,24.15,Net Banking,Completed
42047,9452,962,77,2024-11-15,1,33373.27,23.27,UPI,Completed
59577,3535,909,26,2024-09-30,5,7465.22,17.16,UPI,Cancelled
19204,9395,690,80,2025-10-07,4,32518.54,16.93,UPI,Cancelled
88942,3713,506,65,2024-01-27,6,32217.4,14.09,Credit Card,Completed
29254,4597,458,72,2026-01-17,5,28806.92,2.03,Credit Card,Completed
6875,5954,762,13,2026-03-13,2,5692.75,21.07,Debit Card,Completed
74348,191485,500,18,2026-01-12,8,-500.0,4.15,UPI,Pending
13992,6678,605,59,2025-03-18,1,18546.17,0.97,UPI,Completed
60784,6863,63,63,2026-07-15,5,29364.06,20.24,UPI,Cancelled
35655,5828,74,13,2026-03-31,1,44500.17,25.68,Debit Card,Cancelled
78263,6926,276,51,2024-04-13,8,19782.44,18.56,Net Banking,Completed
96145,4742,392,96,2025-12-10,6,22383.59,19.38,Cash,Completed
27989,9888,33,69,2024-02-25,7,45565.53,24.3,Cash,Completed
67796,4392,472,66,2024-10-10,3,12839.84,10.31,UPI,Completed
64441,5336,357,80,2024-11-01,4,45372.22,7.92,UPI,Cancelled
22540,2036,905,58,2026-07-03,6,8793.72,27.48,Credit Card,Pending
18340,4586,616,41,2025-03-14,4,23912.93,23.74,Cash,Completed
52370,679,19,20,2025-06-28,3,2510.6,4.99,Debit Card,Completed
46633,5768,281,16,2025-11-06,4,37490.02,18.53,Debit Card,Completed
81935,7127,235,73,2025-01-17,5,626.2,24.83,Cash,Cancelled
39319,4839,220,61,2025-04-07,9,32705.26,16.77,Debit Card,Pending
91280,2272,346,27,2025-10-08,4,20809.49,27.05,Debit Card,Cancelled
11477,6739,633,98,2025-04-05,4,43072.55,15.02,Credit Card,Completed
76658,2249,495,26,2025-03-27,5,5093.28,25.24,Credit Card,Completed
237,4032,968,45,2024-12-27,9,6528.36,22.63,UPI,Completed
